590,590,590,590,590,592,588,592,592,590,592,590,590,594,592,590,592,590,592,592,590,594,590,592,592,592,594,594,592,592,590,592,592,590,592,590,590,592,590,590,592,592,592,592,592,592,594,594,592,592,592,592,592,592,592,592,594,594,594,594,592,592,594,592,592,596,596,592,594,592,592,592,592,592,592,592,592,594,594,592,594,594,594,594,596,594,594,600,596,596,596,596,596,594,596,596,596,596,594,594,596,598,596,594,594,594,594,596,596,596,594,594,594,594,592,592,592,592,592,590,590,590,590,590,590,590,590,588,588,590,588,588,588,588,588,590,588,590,588,588,590,592,588,590,590,588,588,590,588,588,588,588,588,588,588,588,588,588,588,588,588,588,586,584,588,588,586,586,586,586,586,586,586,586,586,586,588,590,590,592,592,596,598,600,602,606,580,574,570,566,564,564,572,574,582,584,588,594,598,600,604,608,610,612,614,616,618,620,622,622,624,626,626,626,628,628,632,632,632,634,636,636,636,638,636,638,638,638,638,640,638,640,640,640,640,640,640,640,640,640,638,640,638,638,638,638,638,636,636,636,636,634,632,634,634,634,640,638,636,636,632,630,630,626,622,618,616,608,610,610,616,646,646,646,646,646,646,648,648,646,646,644,644,642,644,640,640,638,636,634,632,632,632,630,630,630,628,632,628,628,630,630,630
622,622,622,622,622,624,620,624,624,624,624,622,624,624,624,622,624,624,624,624,622,624,622,622,622,622,622,622,622,622,622,622,622,622,624,622,622,624,620,622,622,622,622,622,622,622,624,622,624,622,622,622,622,622,624,624,624,622,622,622,622,622,622,622,622,622,622,622,622,624,622,622,622,622,622,622,624,622,624,622,622,624,622,622,624,622,624,622,624,622,622,622,622,622,624,622,624,622,624,624,624,624,624,624,624,624,624,622,624,622,624,622,624,622,624,624,622,624,624,624,624,622,622,622,624,624,622,622,622,626,624,622,622,622,622,624,624,624,622,624,622,624,624,622,624,624,624,624,624,624,624,624,624,622,622,622,624,622,624,622,624,622,624,622,622,622,622,620,618,616,612,610,608,602,598,592,586,580,570,562,552,540,528,512,496,476,358,328,300,276,236,224,196,182,172,172,170,174,178,186,194,200,208,216,222,228,234,238,244,252,256,256,260,264,266,270,272,270,272,272,272,270,268,268,268,268,268,270,270,272,270,270,272,270,268,266,264,258,254,248,240,232,222,214,202,192,178,164,152,140,126,112,104,92,86,78,74,72,80,86,102,114,128,146,170,196,212,288,324,324,358,448,450,450,450,454,458,462,468,474,484,492,502,512,522,532,544,554,564,574,592,600,608,612,618,624,624,624,626,624,626,624,626
590,590,590,590,590,592,588,592,592,590,592,590,590,594,592,590,592,590,592,592,590,594,590,592,592,592,594,594,592,592,590,592,592,590,592,590,590,592,590,590,592,592,592,592,592,592,594,594,592,592,592,592,592,592,592,592,594,594,594,594,592,592,594,592,592,596,596,592,594,592,592,592,592,592,592,592,592,594,594,592,594,594,594,594,596,594,594,600,596,596,596,596,596,594,596,596,596,596,594,594,596,598,596,594,594,594,594,596,596,596,594,594,594,594,592,592,592,592,592,590,590,590,590,590,590,590,590,588,588,590,588,588,588,588,588,590,588,590,588,588,590,592,588,590,590,588,588,590,588,588,588,588,588,588,588,588,588,588,588,588,588,588,586,584,588,588,586,586,586,586,586,586,586,586,586,586,588,590,590,592,592,596,598,600,602,606,580,574,570,566,564,564,572,574,582,584,588,594,598,600,604,608,610,612,614,616,618,620,622,622,624,626,626,626,628,628,632,632,632,634,636,636,636,638,636,638,638,638,638,640,638,640,640,640,640,640,640,640,640,640,638,640,638,638,638,638,638,636,636,636,636,634,632,634,634,634,640,638,636,636,632,630,630,626,622,618,616,608,610,610,616,646,646,646,646,646,646,648,648,646,646,644,644,642,644,640,640,638,636,634,632,632,632,630,630,630,628,632,628,628,630,630,630
622,622,622,622,622,624,620,624,624,624,624,622,624,624,624,622,624,624,624,624,622,624,622,622,622,622,622,622,622,622,622,622,622,622,624,622,622,624,620,622,622,622,622,622,622,622,624,622,624,622,622,622,622,622,624,624,624,622,622,622,622,622,622,622,622,622,622,622,622,624,622,622,622,622,622,622,624,622,624,622,622,624,622,622,624,622,624,622,624,622,622,622,622,622,624,622,624,622,624,624,624,624,624,624,624,624,624,622,624,622,624,622,624,622,624,624,622,624,624,624,624,622,622,622,624,624,622,622,622,626,624,622,622,622,622,624,624,624,622,624,622,624,624,622,624,624,624,624,624,624,624,624,624,622,622,622,624,622,624,622,624,622,624,622,622,622,622,620,618,616,612,610,608,602,598,592,586,580,570,562,552,540,528,512,496,476,358,328,300,276,236,224,196,182,172,172,170,174,178,186,194,200,208,216,222,228,234,238,244,252,256,256,260,264,266,270,272,270,272,272,272,270,268,268,268,268,268,270,270,272,270,270,272,270,268,266,264,258,254,248,240,232,222,214,202,192,178,164,152,140,126,112,104,92,86,78,74,72,80,86,102,114,128,146,170,196,212,288,324,324,358,448,450,450,450,454,458,462,468,474,484,492,502,512,522,532,544,554,564,574,592,600,608,612,618,624,624,624,626,624,626,624,626
